time,gross_exposure,net_exposure,n_positions,ret_gross_weighted,ret_net_weighted,turnover_weight_units,regime_on
2025-06-17,1.2548240423757346,0.07711395998393802,29,-0.0034751139923536152,-0.0035402198563104,0.06510586395678493,1.0
2025-06-18,1.2522077632840094,0.08782712912288718,28,-0.0022851193103986755,-0.0024073372353179616,0.1222179249192861,1.0
2025-06-19,1.2321709753148555,0.09107428981270288,28,0.0034296613989717307,0.0032759237231803715,0.15373767579135914,1.0
2025-06-20,1.2487684821158411,0.07019010676402374,29,0.0005173257708196892,0.00042043879281220226,0.09688697800748697,1.0
2025-06-21,1.2401469951562123,0.06507113898977954,28,-0.001087433785152392,-0.0011400572637911255,0.05262347863873368,1.0
2025-06-22,1.1875235165174785,0.07111092675309341,28,-0.0010475566661020436,-0.0010553481407404388,0.007791474638395238,1.0
2025-06-23,1.1839176479629736,0.07384261077168175,28,0.00459327191195059,0.0044483807213004595,0.14489119065013095,1.0
2025-06-24,1.1982574227678982,0.07069482116258903,28,0.0025312692124025973,0.002411293046471824,0.1199761659307732,1.0
2025-06-25,1.1951491813724298,0.08248664795966992,28,0.0014444686827727662,0.0013598716337352666,0.08459704903749962,1.0
2025-06-26,1.213697628951033,0.07728560476309038,29,-0.001641859960533669,-0.0016954984861412552,0.05363852560758624,1.0
2025-06-27,1.20942206334024,0.07328518739552765,29,2.4220092086953658e-05,-8.37684470585166e-05,0.10798853914547027,1.0
2025-06-28,1.1939898589650753,0.08713095915307398,28,0.0002324843202387017,0.00022559035183601113,0.0068939684026905566,1.0
2025-06-29,1.1870968233240144,0.08853261490054998,28,0.0005506202897240815,0.0005192345123659956,0.031385777358085884,1.0
2025-06-30,1.167745164016528,0.0784497070275718,28,0.0013793608981060236,0.0012310243702325593,0.14833652787346435,1.0
2025-07-01,1.1532556108122753,0.09688711625256878,28,0.0014322472164927814,0.0013629511711908526,0.06929604530192873,1.0
2025-07-02,1.1412513709185657,0.08952127757174784,29,0.002007084002585898,0.001871755849216817,0.1353281533690812,1.0
2025-07-03,1.1665647088806248,0.10629355311946301,29,-0.0026494485512803577,-0.002770878537382181,0.12142998610182333,1.0
2025-07-04,1.1634306911635337,0.10115450076775807,29,0.000739786860982495,0.0006851169062518968,0.05466995473059819,1.0
2025-07-05,1.151584877512814,0.09545304411774264,29,0.00020278148448633627,0.0001822793686931676,0.020502115793168657,1.0
2025-07-06,1.131083258351662,0.09729351291987665,29,0.001103953525837522,0.0010613561267204233,0.042597399117098714,1.0
2025-07-07,1.1028527585272447,0.09703166232283811,28,-0.0011082227762616867,-0.0011827864869807835,0.07456371071909684,1.0
2025-07-08,1.097856603079124,0.10377252408360789,28,-0.0025541408843528825,-0.002641242437157853,0.08710155280497085,1.0
2025-07-09,1.1068207773944065,0.09414127644816887,28,0.004667375038239451,0.004594167213780379,0.07320782445907185,1.0
2025-07-10,1.1230467254917853,0.09749271019850472,28,-0.0009397720006513775,-0.0011233221691311613,0.18355016847978375,1.0
2025-07-11,1.1311234503106529,0.09749096636659374,29,0.0019806274126405754,0.0019117117605125097,0.06891565212806564,1.0
2025-07-12,1.1107927696575324,0.10318862095888652,29,-8.753493651760814e-05,-0.00011051778659372689,0.022982850076118746,1.0
2025-07-13,1.0878196327059197,0.10812952706342369,29,0.001924447219673659,0.0018216932551442788,0.1027539645293802,1.0
2025-07-14,1.0635527097077535,0.10257544847482972,27,0.0007535003977556076,0.00061599747358018,0.13750292417542753,1.0
2025-07-15,1.0546884198825004,0.12968202101780874,29,-0.004455598924188976,-0.004555399226448541,0.09980030225956503,1.0
2025-07-16,1.0523712923274184,0.12132984427789914,28,0.002886479757884903,0.0026776233977896446,0.20885636009525824,1.0
2025-07-17,1.0485059462595208,0.1016244970853053,29,0.00011648952369636647,4.593866559027756e-06,0.11189565713733872,1.0
2025-07-18,1.0462738425911333,0.10641637505363098,29,-0.0014964948407344537,-0.0015489872763365352,0.05249243560208155,1.0
2025-07-19,1.0375138407723816,0.11414994136592568,28,-0.00010163069372398637,-0.00013170677014796872,0.030076076423982363,1.0
2025-07-20,1.0074542322746491,0.11906249584841264,28,9.226433374863956e-05,6.773517987675457e-05,0.024529153871884993,1.0
2025-07-21,1.0037791028821095,0.11902874314698306,28,0.003917640921514874,0.003819728916340047,0.09791200517482691,1.0
2025-07-22,1.0208173679793628,0.12075598891991696,28,0.0041738457495330665,0.004064085416714795,0.10976033281827181,1.0
2025-07-23,0.9984101366973538,0.128028961641589,29,-0.0027972849037781666,-0.002864822660002257,0.06753775622409046,1.0
2025-07-24,1.009994449048282,0.12429093031126891,28,-0.002575724742211301,-0.0026288740336037936,0.05314929139249264,1.0
2025-07-25,1.0184777026516678,0.13153695174901175,29,-0.0015094327084763793,-0.001636137619912012,0.12670491143563284,1.0
2025-07-26,1.0093121588904133,0.133625177926598,28,0.0002625087997356168,0.0002505133744935866,0.011995425242030216,1.0
2025-07-27,0.9973246744044506,0.1361424803825697,28,0.0010387319281121158,0.0009930088728175909,0.04572305529452499,1.0
2025-07-28,0.9735360814615662,0.12970200764047596,28,-0.005204856156824055,-0.005280906126466641,0.07604996964258619,1.0
2025-07-29,0.958046755231927,0.14399479928693454,28,-0.00012676182934592503,-0.00018070894918180799,0.053947119835882955,1.0
2025-07-30,0.9519476297221723,0.14295721349850207,28,-0.0035638884097804885,-0.003652760746434066,0.0888723366535775,1.0
2025-07-31,0.9719244243840369,0.14808182424558447,29,-0.0023499214206410476,-0.0024344238470089133,0.08450242636786569,1.0
2025-08-01,0.973700781214129,0.14723599692701772,29,0.006497126636929904,0.006420454909823527,0.07667172710637749,1.0
2025-08-02,1.0125015954003096,0.12978824344167098,29,-0.0006147639042094477,-0.0006299177400625023,0.01515383585305456,1.0
2025-08-03,0.9973731719973713,0.1351916081618902,29,0.001553025442521479,0.001514428556767739,0.03859688575374008,1.0
2025-08-04,0.9957597397819502,0.1319036203721785,28,0.00012408281093692988,3.906616502925176e-05,0.08501664590767813,1.0
2025-08-05,0.993467634116299,0.13472533795334907,28,-0.0008142845536967982,-0.0009382889112635141,0.12400435756671592,1.0
2025-08-06,0.9795900745277648,0.12352728195538192,29,0.0012854196625342665,0.0011958834128159253,0.08953624971834112,1.0
2025-08-07,0.9823378343166856,0.14512592003596192,27,0.0023721648576751626,0.0022725594311569426,0.09960542651821991,1.0
2025-08-08,0.9840540851292354,0.151506832608729,29,-0.0020016433415686857,-0.002137244983490287,0.13560164192160123,1.0
2025-08-09,0.9835998911847905,0.15947271798362272,28,-0.00020659556158953986,-0.00021003775088405098,0.003442189294511111,1.0
2025-08-10,0.9801775807163488,0.1591364124333402,28,0.0028540519844423057,0.0027685746988571425,0.08547728558516297,1.0
2025-08-11,0.9689050170866657,0.14524777740121875,29,-0.0033244359101049226,-0.0033951398308550433,0.07070392075012064,1.0
2025-08-12,0.9514328442448509,0.16002320175893514,28,0.0032057959366772483,0.003165427477660156,0.040368459017092365,1.0
2025-08-13,0.939399003110183,0.16731061981245332,29,0.003127277944116093,0.00306595312786406,0.06132481625203313,1.0
2025-08-14,0.9516739695641204,0.15602150418064603,28,-0.004838226049827042,-0.004875609316071341,0.03738326624429956,1.0
2025-08-15,0.956488270895528,0.16137101322565783,28,0.00021611465501376843,0.00013827693152304008,0.07783772349072836,1.0
2025-08-16,0.9524019294811353,0.174043415333115,28,3.712796336980962e-05,2.6704650602819313e-05,0.010423312766990302,1.0
2025-08-17,0.9419835303234547,0.1739327344801868,28,-0.0003219814390225448,-0.000350164495597364,0.028183056574819173,1.0
2025-08-18,0.9294617248122532,0.17751819930382287,28,-0.0012361921910015855,-0.0013548364687700771,0.11864427776849162,1.0
2025-08-19,0.9166792777850998,0.16377770853849366,28,-0.00269756098580997,-0.0027804032644828513,0.08284227867288114,1.0
2025-08-20,0.9142290132672481,0.17346276650907463,28,0.004828081524757245,0.004744068701651184,0.08401282310606116,1.0
2025-08-21,0.9425611540626185,0.15385421346312664,28,-0.0038013924600979916,-0.003906374802734981,0.10498234263698915,1.0
2025-08-22,0.9413791228970315,0.15894506150342985,28,0.006581448580648168,0.006395443861157371,0.18600471949079694,1.0
2025-08-23,0.9720712757012961,0.12187367979361259,28,-0.0012992710233826312,-0.0013126286517154036,0.013357628332772433,1.0
2025-08-24,0.9587136473685234,0.12878559194568145,28,-0.0022367443051753808,-0.00227045145566572,0.03370715049033922,1.0
2025-08-25,0.9512393567175512,0.1333764324830763,28,-0.006028167158683852,-0.00611028320380597,0.08211604512211783,1.0
2025-08-26,0.9604046115925229,0.14381175984794412,26,0.003471806832939502,0.0033873059931309136,0.08450083980858837,1.0
2025-08-27,0.9556114986868343,0.16337033623510405,28,0.00011824617416617814,-3.2132396360500285e-05,0.1503785705266784,1.0
2025-08-28,0.9454542925716738,0.17098855852750564,28,0.0017179220344787716,0.0015307905523386847,0.1871314821400869,1.0
2025-08-29,0.973071227490847,0.14865023261279295,27,-0.0027525819651943078,-0.0027974289837586607,0.04484701856435297,1.0
2025-08-30,0.9626730971999289,0.14953752290229821,27,0.000399169072857819,0.0003936007688246759,0.005568304033143141,1.0
2025-08-31,0.9571115398780291,0.1500996491602999,27,-0.0005161056651132146,-0.0005556946673846788,0.039589002271464176,1.0
2025-09-01,0.9470886308077586,0.14723286863905677,28,0.0020216324177623718,0.0019607036010783675,0.06092881668400442,1.0
2025-09-02,0.9378298466108964,0.14812099236740384,28,0.0005536012857868774,0.0004909624365045666,0.0626388492823108,1.0
2025-09-03,0.9502143493978631,0.15814612987957388,27,0.002167915752450834,0.002116838815933306,0.0510769365175281,1.0
2025-09-04,0.9651913525867275,0.16518189548297826,26,-0.0009412222959814523,-0.0009611559026191652,0.019933606637712913,1.0
2025-09-05,0.9737660627289043,0.16716685540588727,26,0.0038348651218624583,0.0037979323890158533,0.03693273284660488,1.0
2025-09-06,0.9845668771312102,0.1663172089361602,27,-0.00041241146815247377,-0.00042213892456114565,0.009727456408671876,1.0
2025-09-07,0.974841676531063,0.16623015997623608,27,-4.2509974212487275e-05,-6.344555677960815e-05,0.02093558256712088,1.0
2025-09-08,0.9741819271571064,0.1692363988236913,27,0.004342470518176986,0.004260940607408359,0.08152991076862669,1.0
2025-09-09,0.9466369003111004,0.17877115111601308,27,-0.0022467420865367443,-0.002273593617372396,0.026851530835651664,1.0
2025-09-10,0.9397579742131691,0.1788987104306312,28,0.00159612796192451,0.0015393608786985315,0.056767083225978454,1.0
2025-09-11,0.9457612882474479,0.1727364620799956,28,0.001674363232473802,0.0015842398733361689,0.09012335913763318,1.0
2025-09-12,0.9416338248520866,0.16366205063606917,26,0.0008673847359135758,0.0007633595143501808,0.10402522156339487,1.0
2025-09-13,0.9575189714968799,0.1797241451160303,27,-0.00012529179561796556,-0.00013294776907269224,0.007655973454726671,1.0
2025-09-14,0.9498672954816131,0.17824651971924632,27,-0.0009086857239259453,-0.000955307430164449,0.04662170623850356,1.0
2025-09-15,0.9422159543163316,0.17278873448002396,27,0.0017961866195879976,0.001689613026294506,0.10657359329349168,1.0
2025-09-16,0.9495948058263872,0.18340458516314273,27,0.005917831255425553,0.005890551748652645,0.027279506772907903,1.0
2025-09-17,0.9618202588340329,0.16745108047054685,26,-0.0008503486793805542,-0.0009029903036129326,0.05264162423237847,1.0
2025-09-18,0.9710595059242703,0.17213449575170542,26,-0.0016065150853821104,-0.0016332528478307986,0.026737762448688217,1.0
2025-09-19,0.9801493904653308,0.17787106563599278,27,-0.0009386898925186559,-0.0009770376550361619,0.038347762517506045,1.0
2025-09-20,0.9877871789230402,0.18656429042730466,27,4.6392533213834854e-05,4.071479666308729e-05,0.005677736550747566,1.0
2025-09-21,0.982113691870565,0.18647321770813877,27,-0.00063203474766,-0.0006573164065729443,0.025281658912944344,1.0
2025-09-22,0.9695663139567389,0.18178929779047565,27,0.0020394330681296194,0.001981564881397084,0.05786818673253535,1.0
2025-09-23,0.9691221635379809,0.1765802421272915,27,0.0007513433553614144,0.0007169874881955515,0.03435586716586285,1.0
2025-09-24,0.9606028523739543,0.16998286677158397,26,-0.0013134554862795805,-0.0013856464479772164,0.07219096169763593,1.0
2025-09-25,0.9545840301717575,0.15948339347943158,28,-0.00589330773873628,-0.00597776712862184,0.08445938988556008,1.0
2025-09-26,0.9741115308033258,0.17324768482985684,26,0.0027166477652766584,0.002598129409273106,0.11851835600355218,1.0
2025-09-27,0.9593217402785961,0.17863831685179052,28,-1.562571080346853e-05,-5.663577093201166e-05,0.04101006012854313,1.0
2025-09-28,0.9409346447551508,0.162424700037164,28,0.002038080483569009,0.0019421714415227293,0.09590904204627956,1.0
2025-09-29,0.921777561451667,0.15685928881426042,28,0.004115941888003253,0.004061976497765324,0.053965390237929144,1.0
2025-09-30,0.9070796352975158,0.14740774974754178,28,0.000648485285716233,0.0005628944188275541,0.0855908668886789,1.0
2025-10-01,0.8622297515785288,0.16965784320052735,27,0.0035723224635713998,0.0035208579005796973,0.05146456299170233,1.0
2025-10-02,0.8606451620612348,0.15738085665005166,27,0.0016530471482562197,0.0016193982869480439,0.03364886130817595,1.0
2025-10-03,0.8659600326033063,0.16446304124106664,27,0.0026037879780835445,0.0025833745950928776,0.02041338299066687,1.0
2025-10-04,0.8626350175189802,0.16342838139787694,27,0.00010373213320484798,0.00010059088494985498,0.0031412482549929895,1.0
2025-10-05,0.8597415047813489,0.163690295565658,27,-0.00017187358236986903,-0.00021792644831867237,0.04605286594880335,1.0
2025-10-06,0.8682295126446036,0.15758078512861778,27,0.0025000229837236804,0.0024327101174053036,0.0673128663183767,1.0
2025-10-07,0.8657954820483306,0.16116708195337653,27,-0.0035091602672129834,-0.0035627395392752023,0.05357927206221887,1.0
2025-10-08,0.8765746215496686,0.15373042957834424,25,0.0007492196047213177,0.000700699465521852,0.048520139199465726,1.0
2025-10-09,0.8817227526835116,0.1598055346132862,27,-0.0035504302916128582,-0.0036576453724366177,0.10721508082375948,1.0
2025-10-10,0.8777716688117204,0.16738033488383883,27,-0.00263058986221925,-0.0027513133688733924,0.12072350665414229,1.0
2025-10-11,0.9315641814028253,0.1455027582776226,27,-0.0019347553269426943,-0.001947175856697148,0.012420529754453754,1.0
2025-10-12,0.9192568623819887,0.14218953024820336,27,0.0028780194595965404,0.0027836794666999576,0.09433999289658283,1.0
2025-10-13,0.932762499218809,0.15159504369376742,27,0.001553998392535554,0.001363372485716408,0.19062590681914598,1.0
2025-10-14,0.9283532205134185,0.12811903659350066,28,0.0011517603161274531,0.0010925028540385137,0.05925746208893943,1.0
2025-10-15,0.9273263205077253,0.12176781125337607,28,0.001576427197047738,0.0014351824439805007,0.14124475306723733,1.0
2025-10-16,0.9251876413628697,0.12418766585223721,29,0.00407919620134769,0.003962399516410746,0.11679668493694355,1.0
2025-10-17,0.9481375008767708,0.1477558994791925,28,-0.006304634960260701,-0.007252772461137471,0.9481375008767708,0.0
2025-10-18,0.0,0.0,0,0.0,0.0,0.0,0.0
2025-10-19,0.0,0.0,0,0.0,0.0,0.0,0.0
2025-10-20,0.0,0.0,0,0.0,0.0,0.0,0.0
2025-10-21,0.0,0.0,0,0.0,0.0,0.0,0.0
2025-10-22,0.0,0.0,0,0.0,0.0,0.0,0.0
2025-10-23,0.0,0.0,0,0.0,0.0,0.0,0.0
2025-10-24,0.0,0.0,0,0.0,0.0,0.0,0.0
2025-10-25,0.0,0.0,0,0.0,0.0,0.0,0.0
2025-10-26,0.0,0.0,0,0.0,0.0,0.0,0.0
2025-10-27,0.0,0.0,0,0.0,-0.0009858791697969756,0.9858791697969758,1.0
2025-10-28,0.9858791697969758,0.2500597806862857,28,-0.0031357137496282805,-0.004121592919425256,0.9858791697969758,0.0
2025-10-29,0.0,0.0,0,0.0,0.0,0.0,0.0
2025-10-30,0.0,0.0,0,0.0,-0.0010128332044052175,1.0128332044052175,1.0
2025-10-31,1.0128332044052175,0.2569586481157869,29,-0.0012696207013852437,-0.0013342694234944113,0.06464872210916758,1.0
2025-11-01,1.0039416703453157,0.24852295898193977,28,0.0004493002532625301,0.00043730061780694016,0.011999635455589967,1.0
2025-11-02,0.991945462602857,0.2473245031018041,28,-0.0007465775354924295,-0.0007926909891436292,0.04611345365119973,1.0
2025-11-03,0.9992966175544347,0.25965675079235584,27,-0.0035933241234074624,-0.0036129037358239324,0.01957961241646983,1.0
2025-11-04,1.0038736082059068,0.26009356340840917,28,-0.007181508740538965,-0.007221365907018048,0.039857166479083064,1.0
2025-11-05,1.0137516572371015,0.27090926344676536,28,0.004171928511599527,0.004122154802946294,0.0497737086532324,1.0
2025-11-06,1.0188628554848869,0.27302033421579497,28,0.0005110982307551542,0.00044351229466124405,0.06758593609391014,1.0
2025-11-07,1.031601101362628,0.266966971425209,29,0.0036612421902339188,0.0036093013832623373,0.051940806971581585,1.0
2025-11-08,1.0286156219451277,0.2759844469831749,27,-0.0009707892808860975,-0.000978476290198337,0.007687009312239418,1.0
2025-11-09,1.0209341246344448,0.2746860564603418,27,0.002073807349056428,0.0020621705493489386,0.011636799707489445,1.0
2025-11-10,1.0148821994565527,0.2790951428189634,28,0.0072050705103899005,0.007078413770712448,0.12665673967745253,1.0
2025-11-11,1.0297870425086808,0.3045722821856238,28,0.0007448659375623339,0.000664922378699475,0.07994355886285893,1.0
2025-11-12,1.0399081867142976,0.3040370310563947,28,0.0028436979373548696,0.002744655683360193,0.09904225399467644,1.0
2025-11-13,1.0497534184309523,0.3099561486458209,28,-0.0009522225299109821,-0.0010614620674832247,0.10923953757224258,1.0
2025-11-14,1.0649754821617956,0.32595562744423323,29,-0.011677935023438397,-0.011796068507278368,0.11813348383997174,1.0
2025-11-15,1.0758322813071548,0.33888308170133974,28,0.001094340145737771,0.0010758946507535827,0.018445494984188446,1.0
2025-11-16,1.0573879827355301,0.34432220721554285,28,-0.0008300431700935297,-0.0009039193506243855,0.07387618053085587,1.0
2025-11-17,1.0659200906515418,0.36018658125513425,28,-0.005705749048778082,-0.005760604833972766,0.054855785194683516,1.0
2025-11-18,1.0721199837345405,0.365577517571487,28,0.0013253571888886075,0.0012410752784110925,0.08428191047751502,1.0
2025-11-19,1.0648921909782616,0.3455834043101565,28,0.0008390827274454355,0.0007721330827369651,0.06694964470847034,1.0
2025-11-20,1.0667607070691083,0.34162948687214095,28,-0.007341544734529427,-0.0074150844697514935,0.07353973522206682,1.0
2025-11-21,1.089964984238435,0.3548336230760374,27,-0.004618976476637601,-0.004725406345919991,0.10642986928238986,1.0
2025-11-22,1.087417131690922,0.35147967005542136,28,-0.00044715105934889365,-0.0004484560226983571,0.0013049633494634496,1.0
2025-11-23,1.0861477338248378,0.35165565108029734,28,0.0036458359952861565,0.0036347769281147584,0.011059067171398223,1.0
2025-11-24,1.0821464663486509,0.35284021192763015,27,0.005510957246084171,0.005396666245482799,0.11429100060137193,1.0
2025-11-25,1.0678459630295145,0.33525717428737634,27,-0.0011090679481983356,-0.0012303475015270399,0.12127955332870427,1.0
2025-11-26,1.0612197094716873,0.31725406324199357,28,0.004737072138967301,0.004622041841859694,0.11503029710760704,1.0
2025-11-27,1.0984372928526425,0.3405841657530354,28,3.769582714856748e-05,-6.176778438586765e-05,0.09946361153443513,1.0
2025-11-28,1.0838608192489623,0.3117796910950065,28,0.0030559636638162087,0.002997244181346549,0.05871948246965987,1.0
2025-11-29,1.0864474404884699,0.3175987522058978,28,-9.224340334819116e-05,-9.550852568918079e-05,0.0032651223409896415,1.0
2025-11-30,1.083200391265126,0.3172611163508926,28,-0.0009164909121843623,-0.0009299622343328092,0.013471322148446927,1.0
2025-12-01,1.0766364650199693,0.3127397820315247,28,-0.00549661201174337,-0.0055405504795326445,0.04393846778927477,1.0
2025-12-02,1.0720495352231927,0.31047220899388683,28,0.006509817299868695,0.00647210384937746,0.03771345049123562,1.0
2025-12-03,1.075563486928295,0.3093770649222871,28,0.0021051146306486994,0.0020780989398451227,0.027015690803576905,1.0
2025-12-04,1.0818323371051777,0.30909009504477963,28,-0.002789296991769994,-0.00282166394989255,0.032366958122555786,1.0
2025-12-05,1.0790861218695633,0.29883038307830656,28,-0.0034283609650087015,-0.0035323143327249877,0.10395336771628615,1.0
2025-12-06,1.0980624739325062,0.31504649158966097,29,-0.00011236351241757926,-0.00013335387190867534,0.02099035949109608,1.0
2025-12-07,1.07707211444141,0.30140374247781476,29,0.0012660933617273953,0.001238814859124313,0.027278502603082348,1.0
2025-12-08,1.0853592680337096,0.3123827771537753,29,-0.0005110045310270342,-0.0005592073763573854,0.04820284533035116,1.0
2025-12-09,1.0825039944869121,0.3186946061981657,29,0.004094984573013825,0.0039879918876074396,0.10699268540638576,1.0
2025-12-10,1.019089718126725,0.3152768257453144,27,0.0019012896267008436,0.0017840700228853792,0.11721960381546447,1.0
2025-12-11,1.0491135344207831,0.32370826425253874,28,0.005458124546043814,0.005311027545456895,0.14709700058691913,1.0
2025-12-12,1.038175942068754,0.3023815535522171,28,-0.0005307623278960241,-0.0009371710099282228,0.40640868203219876,1.0
2025-12-13,1.0256973773754134,0.24635561610505757,28,9.237703519057532e-06,-1.4842720737684522e-06,0.010721975592825984,1.0
2025-12-14,1.014976560502945,0.24426004235048718,28,0.0008493412443197367,0.000604360150013934,0.24498109430580284,1.0
2025-12-15,1.0452224503634682,0.35136373748136407,28,-0.003637796294572203,-0.0037320343575935767,0.0942380630213738,1.0
2025-12-16,1.0324960773391132,0.35033509395600054,27,0.0005939460510748621,0.0004822141453676858,0.1117319057071764,1.0
2025-12-17,1.0173157195026183,0.34492233099068303,27,-0.000283150021130923,-0.0004277751306155544,0.14462510948463145,1.0
2025-12-18,1.0339414940814733,0.3552425254568005,27,-0.00033452058923440556,-0.0005220500590225352,0.18752946978812954,1.0
2025-12-19,1.0303424520080056,0.33885940326075153,27,0.007008179060122323,0.0068843965905760205,0.12378246954630243,1.0
2025-12-20,1.05362015514328,0.36720305739886616,27,0.00025503033891587367,0.00018977409736615098,0.06525624154972268,1.0
2025-12-21,1.0033534645152862,0.32404532637615613,27,0.0009583471476376798,0.0009214826819426564,0.03686446569502344,1.0
2025-12-22,0.9974276820280124,0.31567425126959425,28,0.0033092927796022735,0.003079665806203044,0.22962697339922958,1.0
2025-12-23,0.9634363110676015,0.20304129741148613,28,0.0015656471467821857,0.0013572631452125488,0.20838400156963677,1.0
2025-12-24,1.0155071280190426,0.30315824864282587,27,-0.00048613845061417466,-0.0005791603351718025,0.09302188455762789,1.0
2025-12-25,1.0023733805843331,0.3023902833849391,28,0.0005214732271976084,0.00046367912767728047,0.05779409952032798,1.0
2025-12-26,1.0129432098317592,0.3055222434424597,27,0.002086551548810765,0.001970599407625822,0.11595214118494285,1.0
2025-12-27,1.014441244815393,0.3148529279716858,27,0.0005866069218081638,0.0005669666933052269,0.019640228502936848,1.0
2025-12-28,1.0012797531127904,0.3156569893236203,26,-1.693907466641603e-05,-5.5148556377479476e-05,0.03820948171106345,1.0
2025-12-29,0.985396994760753,0.31750945855979057,26,-0.0076746451023014615,-0.007797032201173585,0.12238709887212387,1.0
2025-12-30,0.9907647920938676,0.3173580700335361,26,0.0014837169302387909,0.0011696217799301932,0.3140951503085977,1.0
2025-12-31,1.0056988998588317,0.1671925533948348,28,9.821064985358441e-05,5.462415730179719e-05,0.04358649255178722,1.0
2026-01-01,1.0061806355104062,0.17314355915361992,28,0.00026495989948863044,0.00018760410950702429,0.07735578998160615,1.0
2026-01-02,1.0025948791820303,0.1739623769627153,27,-0.0015781217083506742,-0.0016429658258492134,0.06484411749853927,1.0
2026-01-03,0.9824652166589646,0.18965792261793163,26,-0.0006973267510763215,-0.0007333286421849197,0.036001891108598125,1.0
2026-01-04,0.9464633255503662,0.17397503122936636,26,0.000519557292002559,0.0005002013389851742,0.019355953017384814,1.0
2026-01-05,0.9407830276204139,0.1705949132315098,26,1.0110112911265214e-05,-0.00010364371467066202,0.11375382758192722,1.0
2026-01-06,0.9262242323333907,0.16867916163397262,25,0.0025503560671209084,0.0024687035530701353,0.08165251405077321,1.0
2026-01-07,0.9272821624337947,0.17443944584364238,26,0.00016794420433429206,2.6492970166013745e-05,0.14145123416827832,1.0
2026-01-08,0.9311128685098543,0.17196646792878212,27,0.00132175263730395,0.0012827295642675175,0.039023073036432585,1.0
2026-01-09,0.9330379171143937,0.1757245108943217,27,0.0031654577667286085,0.003100064077971841,0.06539368875676764,1.0
2026-01-10,0.9261405842313319,0.16284433698863948,27,0.00013760433015582718,0.00012617899566425277,0.011425334491574408,1.0
2026-01-11,0.9147253390076204,0.1647316688536663,27,0.0005880661588621529,0.0005572727921472953,0.03079336671485762,1.0
2026-01-12,0.9113986500406068,0.15876593585304788,27,0.0020041168259283854,0.0019714556100631493,0.032661215865236265,1.0
2026-01-13,0.9015504323645346,0.1645439387167577,27,-0.003995453821541471,-0.004043289977739516,0.047836156198045654,1.0
2026-01-14,0.8894945848397217,0.15920532592234546,27,-0.0021812931922653013,-0.00225619168973891,0.0748984974736085,1.0
2026-01-15,0.8976389355816626,0.16921319865643844,27,0.00154488901800411,0.0014995420305243775,0.045346987479732516,1.0
2026-01-16,0.9011086452690056,0.1652673903814757,27,-0.0017514627067187565,-0.0018138879024457558,0.06242519572699926,1.0
2026-01-17,0.8951790265791061,0.16474255697165233,26,0.00040419991807734147,0.000389807767070659,0.014392151006682487,1.0
2026-01-18,0.8807962959980977,0.1676215871191457,26,0.0034076419605001294,0.0033554303380656262,0.052211622434503224,1.0
2026-01-19,0.8778076416440559,0.1652483967338647,27,0.0016597356181394095,0.0015920515777725003,0.0676840403669091,1.0
2026-01-20,0.8622837181161431,0.16306633313617458,27,0.009265960817595517,0.009157354265655674,0.10860655193984399,1.0
2026-01-21,0.8797787819538081,0.15273168766252793,27,-0.0016761594643556407,-0.0017250556582276537,0.0488961938720129,1.0
2026-01-22,0.9077070270842331,0.1503987274557977,27,0.00708637045881202,0.007009200924343833,0.07716953446818711,1.0
2026-01-23,0.9510281569918186,0.17447587088790398,26,-0.0013443381727506927,-0.0013890487356891287,0.04471056293843606,1.0
2026-01-24,0.9795991792560216,0.18919381276931027,26,0.000437440157060065,0.0004282327202243157,0.009207436835749311,1.0
2026-01-25,0.9704450118312893,0.1829025535882735,26,0.004045043793479577,0.004023402581677845,0.02164121180173131,1.0
2026-01-26,0.9515692237506685,0.1826234170814199,26,-0.002613523825999639,-0.0026417350457907,0.028211219791061067,1.0
2026-01-27,0.9538480966698667,0.18697419890843114,27,0.00415767877156288,0.004045298076358722,0.11238069520415739,1.0
2026-01-28,0.9817768511111543,0.18678642288125774,28,0.010868797903856973,0.010772705284797932,0.09609261905904079,1.0
2026-01-29,1.0416037532532123,0.2274856459406052,28,0.0031842044934712824,0.00214260074021807,1.0416037532532123,0.0
2026-01-30,0.0,0.0,0,0.0,0.0,0.0,0.0
2026-01-31,0.0,0.0,0,0.0,0.0,0.0,0.0
2026-02-01,0.0,0.0,0,0.0,0.0,0.0,0.0
2026-02-02,0.0,0.0,0,0.0,0.0,0.0,0.0
2026-02-03,0.0,0.0,0,0.0,0.0,0.0,0.0
2026-02-04,0.0,0.0,0,0.0,0.0,0.0,0.0
2026-02-05,0.0,0.0,0,0.0,0.0,0.0,0.0
2026-02-06,0.0,0.0,0,0.0,0.0,0.0,0.0
2026-02-07,0.0,0.0,0,0.0,0.0,0.0,0.0
2026-02-08,0.0,0.0,0,0.0,0.0,0.0,0.0
2026-02-09,0.0,0.0,0,0.0,0.0,0.0,0.0
2026-02-10,0.0,0.0,0,0.0,0.0,0.0,0.0
2026-02-11,0.0,0.0,0,0.0,0.0,0.0,0.0
2026-02-12,0.0,0.0,0,0.0,0.0,0.0,0.0
2026-02-13,0.0,0.0,0,0.0,0.0,0.0,0.0
2026-02-14,0.0,0.0,0,0.0,0.0,0.0,0.0
2026-02-15,0.0,0.0,0,0.0,0.0,0.0,0.0
